round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
1074,2,52,0.526083,4e-06,0,19792
1075,2,52,0.526079,4e-06,0,19792
1076,2,52,0.526075,4e-06,0,19792
1077,2,52,0.526071,4e-06,0,19792
1078,2,52,0.526067,4e-06,0,19792
1079,2,52,0.526063,4e-06,0,19792
1080,2,52,0.526059,4e-06,0,19792
1081,2,52,0.526055,4e-06,0,19792
1082,2,52,0.526051,4e-06,0,19792
1083,2,52,0.526047,4e-06,0,19792
1084,2,52,0.526043,4e-06,0,19792
1085,2,52,0.526039,4e-06,0,19792
1086,2,52,0.526035,4e-06,0,19792
1087,2,52,0.526031,4e-06,0,19792
1088,2,52,0.526027,4e-06,0,19792
1089,2,52,0.526023,4e-06,0,19792
1090,2,52,0.526019,4e-06,0,19792
1091,2,52,0.526015,4e-06,0,19792
1092,2,52,0.526011,4e-06,0,19792
1093,2,52,0.526007,4e-06,0,19792
1094,2,52,0.526003,4e-06,0,19792
1095,2,52,0.516677,0.009326,1,19793
1096,2,52,0.516673,4e-06,0,19793
1097,2,52,0.507346,0.009326,1,19794
1098,2,52,0.507342,4e-06,0,19794
1099,2,52,0.507338,4e-06,0,19794
1100,2,52,0.507334,4e-06,0,19794
1101,2,52,0.50733,4e-06,0,19794
1102,2,52,0.498004,0.009326,1,19795
1103,2,52,0.498,4e-06,0,19795
1104,2,52,0.497996,4e-06,0,19795
1105,2,52,0.48867,0.009326,1,19796
1106,2,52,0.488666,4e-06,0,19796
1107,2,52,0.488662,4e-06,0,19796
1108,2,52,0.479336,0.009326,1,19797
1109,1,53,0.476534,0.009326,1,19798
1110,1,53,0.476532,2e-06,0,19798
1111,1,53,0.47653,2e-06,0,19798
1112,1,53,0.476528,2e-06,0,19798
1113,1,53,0.476526,2e-06,0,19798
1114,1,53,0.476524,2e-06,0,19798
1115,1,53,0.476522,2e-06,0,19798
1116,1,53,0.47652,2e-06,0,19798
1117,1,53,0.476518,2e-06,0,19798
1118,1,53,0.476516,2e-06,0,19798
1119,1,53,0.476514,2e-06,0,19798
1120,1,53,0.476512,2e-06,0,19798
1121,1,53,0.47651,2e-06,0,19798
1122,1,53,0.476508,2e-06,0,19798
1123,1,53,0.476506,2e-06,0,19798
1124,1,53,0.476504,2e-06,0,19798
1125,1,53,0.476502,2e-06,0,19798
1126,1,53,0.4765,2e-06,0,19798
1127,1,53,0.476498,2e-06,0,19798
1128,1,53,0.476496,2e-06,0,19798
1129,1,53,0.476494,2e-06,0,19798
1130,1,53,0.476492,2e-06,0,19798
1131,1,53,0.47649,2e-06,0,19798
1132,1,53,0.476488,2e-06,0,19798
1133,1,53,0.476486,2e-06,0,19798
1134,1,53,0.476484,2e-06,0,19798
1135,1,53,0.476482,2e-06,0,19798
1136,1,53,0.47648,2e-06,0,19798
1137,1,53,0.476478,2e-06,0,19798
1138,1,53,0.476476,2e-06,0,19798
1139,1,53,0.476474,2e-06,0,19798
1140,1,53,0.476472,2e-06,0,19798
1141,1,53,0.47647,2e-06,0,19798
1142,1,53,0.476468,2e-06,0,19798
1143,1,53,0.476466,2e-06,0,19798
1144,1,53,0.476464,2e-06,0,19798
1145,1,53,0.476462,2e-06,0,19798
1146,1,53,0.47646,2e-06,0,19798
1147,1,53,0.476458,2e-06,0,19798
1148,1,53,0.476456,2e-06,0,19798
1149,1,53,0.476454,2e-06,0,19798
1150,1,53,0.476452,2e-06,0,19798
1151,1,53,0.47645,2e-06,0,19798
1152,1,53,0.476448,2e-06,0,19798
1153,1,53,0.476446,2e-06,0,19798
1154,1,53,0.476444,2e-06,0,19798
1155,1,53,0.476442,2e-06,0,19798
1156,1,53,0.47644,2e-06,0,19798
1157,1,53,0.476438,2e-06,0,19798
1158,1,53,0.476436,2e-06,0,19798
1159,1,53,0.476434,2e-06,0,19798
1160,1,53,0.476432,2e-06,0,19798
1161,1,53,0.47643,2e-06,0,19798
1162,1,53,0.476428,2e-06,0,19798
1163,1,53,0.476426,2e-06,0,19798
1164,1,53,0.476424,2e-06,0,19798
1165,1,53,0.476422,2e-06,0,19798
1166,1,53,0.47642,2e-06,0,19798
1167,1,53,0.476418,2e-06,0,19798
1168,1,53,0.476416,2e-06,0,19798
1169,1,53,0.476414,2e-06,0,19798
1170,1,53,0.476412,2e-06,0,19798
1171,1,53,0.47641,2e-06,0,19798
1172,1,53,0.476408,2e-06,0,19798
1173,1,53,0.476406,2e-06,0,19798
1174,1,53,0.476404,2e-06,0,19798
1175,1,53,0.476402,2e-06,0,19798
1176,1,53,0.4764,2e-06,0,19798
1177,1,53,0.476398,2e-06,0,19798
1178,1,53,0.476396,2e-06,0,19798
1179,1,53,0.476394,2e-06,0,19798
1180,1,53,0.476392,2e-06,0,19798
1181,1,53,0.47639,2e-06,0,19798
1182,1,53,0.476388,2e-06,0,19798
1183,1,53,0.476386,2e-06,0,19798
1184,1,53,0.476384,2e-06,0,19798
1185,1,53,0.476382,2e-06,0,19798
1186,1,53,0.47638,2e-06,0,19798
1187,1,53,0.476378,2e-06,0,19798
1188,1,53,0.476376,2e-06,0,19798
1189,1,53,0.476374,2e-06,0,19798
1190,1,53,0.476372,2e-06,0,19798
1191,1,53,0.47637,2e-06,0,19798
1192,1,53,0.476368,2e-06,0,19798
1193,1,53,0.476366,2e-06,0,19798
1194,1,53,0.476364,2e-06,0,19798
1195,1,53,0.476362,2e-06,0,19798
1196,1,53,0.47636,2e-06,0,19798
1197,1,53,0.476358,2e-06,0,19798
1198,1,53,0.476356,2e-06,0,19798
1199,1,53,0.476354,2e-06,0,19798
1200,1,53,0.476352,2e-06,0,19798
1201,1,53,0.47635,2e-06,0,19798
1202,1,53,0.476348,2e-06,0,19798
1203,1,53,0.476346,2e-06,0,19798
1204,1,53,0.476344,2e-06,0,19798
1205,1,53,0.476342,2e-06,0,19798
1206,1,53,0.47634,2e-06,0,19798
1207,1,53,0.476338,2e-06,0,19798
1208,1,53,0.476336,2e-06,0,19798
1209,1,53,0.476334,2e-06,0,19798
1210,1,53,0.476332,2e-06,0,19798
1211,1,53,0.47633,2e-06,0,19798
1212,1,53,0.476328,2e-06,0,19798
1213,1,53,0.476326,2e-06,0,19798
1214,1,53,0.476324,2e-06,0,19798
1215,1,53,0.476322,2e-06,0,19798
1216,1,53,0.47632,2e-06,0,19798
1217,1,53,0.476318,2e-06,0,19798
1218,1,53,0.476316,2e-06,0,19798
1219,1,53,0.476314,2e-06,0,19798
1220,1,53,0.476312,2e-06,0,19798
1221,1,53,0.47631,2e-06,0,19798
1222,1,53,0.476308,2e-06,0,19798
1223,1,53,0.476306,2e-06,0,19798
1224,1,53,0.476304,2e-06,0,19798
1225,1,53,0.476302,2e-06,0,19798
1226,1,53,0.4763,2e-06,0,19798
1227,1,53,0.476298,2e-06,0,19798
1228,1,53,0.476296,2e-06,0,19798
1229,1,53,0.476294,2e-06,0,19798
1230,1,53,0.476292,2e-06,0,19798
1231,1,53,0.47629,2e-06,0,19798
1232,1,53,0.476288,2e-06,0,19798
1233,1,53,0.476286,2e-06,0,19798
1234,1,53,0.476284,2e-06,0,19798
1235,1,53,0.476282,2e-06,0,19798
1236,1,53,0.47628,2e-06,0,19798
1237,1,53,0.476278,2e-06,0,19798
1238,1,53,0.476276,2e-06,0,19798
1239,1,53,0.476274,2e-06,0,19798
1240,1,53,0.476272,2e-06,0,19798
1241,1,53,0.47627,2e-06,0,19798
1242,1,53,0.476268,2e-06,0,19798
1243,1,53,0.476266,2e-06,0,19798
1244,1,53,0.476264,2e-06,0,19798
1245,1,53,0.476262,2e-06,0,19798
1246,1,53,0.47626,2e-06,0,19798
1247,1,53,0.476258,2e-06,0,19798
1248,1,53,0.476256,2e-06,0,19798
1249,1,53,0.476254,2e-06,0,19798
1250,1,53,0.476252,2e-06,0,19798
1251,1,53,0.47625,2e-06,0,19798
1252,1,53,0.476248,2e-06,0,19798
1253,1,53,0.476246,2e-06,0,19798
1254,1,53,0.476244,2e-06,0,19798
1255,1,53,0.476242,2e-06,0,19798
1256,1,53,0.47624,2e-06,0,19798
1257,1,53,0.476238,2e-06,0,19798
1258,1,53,0.476236,2e-06,0,19798
1259,1,53,0.476234,2e-06,0,19798
1260,1,53,0.476232,2e-06,0,19798
1261,1,53,0.47623,2e-06,0,19798
1262,1,53,0.476228,2e-06,0,19798
1263,1,53,0.476226,2e-06,0,19798
1264,1,53,0.476224,2e-06,0,19798
1265,1,53,0.476222,2e-06,0,19798
1266,1,53,0.47622,2e-06,0,19798
1267,1,53,0.476218,2e-06,0,19798
1268,1,53,0.476216,2e-06,0,19798
1269,1,53,0.476214,2e-06,0,19798
1270,1,53,0.476212,2e-06,0,19798
1271,1,53,0.47621,2e-06,0,19798
1272,1,53,0.476208,2e-06,0,19798
1273,1,53,0.476206,2e-06,0,19798
1274,1,53,0.476204,2e-06,0,19798
1275,1,53,0.476202,2e-06,0,19798
1276,1,53,0.4762,2e-06,0,19798
1277,1,53,0.476198,2e-06,0,19798
1278,1,53,0.476196,2e-06,0,19798
1279,1,53,0.476194,2e-06,0,19798
1280,1,53,0.476192,2e-06,0,19798
1281,1,53,0.47619,2e-06,0,19798
1282,1,53,0.476188,2e-06,0,19798
1283,1,53,0.476186,2e-06,0,19798
1284,1,53,0.476184,2e-06,0,19798
1285,1,53,0.476182,2e-06,0,19798
1286,1,53,0.47618,2e-06,0,19798
1287,1,53,0.476178,2e-06,0,19798
1288,1,53,0.476176,2e-06,0,19798
1289,1,53,0.476174,2e-06,0,19798
1290,1,53,0.476172,2e-06,0,19798
1291,1,53,0.47617,2e-06,0,19798
1292,1,53,0.476168,2e-06,0,19798
1293,1,53,0.476166,2e-06,0,19798
1294,1,53,0.476164,2e-06,0,19798
1295,1,53,0.476162,2e-06,0,19798
1296,1,53,0.47616,2e-06,0,19798
1297,1,53,0.476158,2e-06,0,19798
1298,1,53,0.476156,2e-06,0,19798
1299,1,53,0.476154,2e-06,0,19798
1300,1,53,0.476152,2e-06,0,19798
1301,1,53,0.47615,2e-06,0,19798
1302,1,53,0.476148,2e-06,0,19798
1303,1,53,0.476146,2e-06,0,19798
1304,1,53,0.476144,2e-06,0,19798
1305,1,53,0.476142,2e-06,0,19798
1306,1,53,0.47614,2e-06,0,19798
1307,1,53,0.476138,2e-06,0,19798
1308,1,53,0.476136,2e-06,0,19798
1309,1,53,0.476134,2e-06,0,19798
1310,1,53,0.476132,2e-06,0,19798
1311,1,53,0.47613,2e-06,0,19798
1312,1,53,0.476128,2e-06,0,19798
1313,1,53,0.476126,2e-06,0,19798
1314,1,53,0.476124,2e-06,0,19798
1315,1,53,0.476122,2e-06,0,19798
1316,1,53,0.47612,2e-06,0,19798
1317,1,53,0.476118,2e-06,0,19798
1318,1,53,0.476116,2e-06,0,19798
1319,1,53,0.476114,2e-06,0,19798
1320,1,53,0.476112,2e-06,0,19798
1321,1,53,0.47611,2e-06,0,19798
1322,1,53,0.476108,2e-06,0,19798
1323,1,53,0.476106,2e-06,0,19798
1324,1,53,0.476104,2e-06,0,19798
1325,1,53,0.476102,2e-06,0,19798
1326,1,53,0.4761,2e-06,0,19798
1327,1,53,0.476098,2e-06,0,19798
1328,1,53,0.476096,2e-06,0,19798
1329,1,53,0.476094,2e-06,0,19798
1330,1,53,0.476092,2e-06,0,19798
1331,1,53,0.47609,2e-06,0,19798
1332,1,53,0.476088,2e-06,0,19798
1333,1,53,0.476086,2e-06,0,19798
1334,1,53,0.476084,2e-06,0,19798
1335,1,53,0.476082,2e-06,0,19798
1336,1,53,0.47608,2e-06,0,19798
1337,1,53,0.476078,2e-06,0,19798
1338,1,53,0.476076,2e-06,0,19798
1339,1,53,0.476074,2e-06,0,19798
1340,1,53,0.476072,2e-06,0,19798
1341,1,53,0.47607,2e-06,0,19798
1342,1,53,0.476068,2e-06,0,19798
1343,1,53,0.476066,2e-06,0,19798
1344,1,53,0.476064,2e-06,0,19798
1345,1,53,0.476062,2e-06,0,19798
1346,1,53,0.47606,2e-06,0,19798
1347,1,53,0.476058,2e-06,0,19798
1348,1,53,0.476056,2e-06,0,19798
1349,1,53,0.476054,2e-06,0,19798
1350,1,53,0.476052,2e-06,0,19798
1351,1,53,0.47605,2e-06,0,19798
1352,1,53,0.476048,2e-06,0,19798
1353,1,53,0.476046,2e-06,0,19798
1354,1,53,0.476044,2e-06,0,19798
1355,1,53,0.476042,2e-06,0,19798
1356,1,53,0.47604,2e-06,0,19798
1357,1,53,0.476038,2e-06,0,19798
1358,1,53,0.476036,2e-06,0,19798
1359,1,53,0.476034,2e-06,0,19798
1360,1,53,0.476032,2e-06,0,19798
1361,1,53,0.47603,2e-06,0,19798
1362,1,53,0.476028,2e-06,0,19798
1363,1,53,0.476026,2e-06,0,19798
1364,1,53,0.476024,2e-06,0,19798
1365,1,53,0.476022,2e-06,0,19798
1366,1,53,0.47602,2e-06,0,19798
1367,1,53,0.476018,2e-06,0,19798
1368,1,53,0.476016,2e-06,0,19798
1369,1,53,0.476014,2e-06,0,19798
1370,1,53,0.476012,2e-06,0,19798
1371,1,53,0.47601,2e-06,0,19798
1372,1,53,0.476008,2e-06,0,19798
1373,1,53,0.476006,2e-06,0,19798
1374,1,53,0.476004,2e-06,0,19798
1375,1,53,0.476002,2e-06,0,19798
1376,1,53,0.476,2e-06,0,19798
1377,1,53,0.475998,2e-06,0,19798
1378,1,53,0.475996,2e-06,0,19798
1379,1,53,0.475994,2e-06,0,19798
1380,1,53,0.475992,2e-06,0,19798
1381,1,53,0.47599,2e-06,0,19798
1382,1,53,0.475988,2e-06,0,19798
1383,1,53,0.475986,2e-06,0,19798
1384,1,53,0.475984,2e-06,0,19798
1385,1,53,0.475982,2e-06,0,19798
1386,1,53,0.47598,2e-06,0,19798
1387,1,53,0.475978,2e-06,0,19798
1388,1,53,0.475976,2e-06,0,19798
1389,1,53,0.475974,2e-06,0,19798
1390,1,53,0.475972,2e-06,0,19798
1391,1,53,0.47597,2e-06,0,19798
1392,1,53,0.475968,2e-06,0,19798
1393,1,53,0.475966,2e-06,0,19798
1394,1,53,0.475964,2e-06,0,19798
1395,1,53,0.475962,2e-06,0,19798
1396,1,53,0.47596,2e-06,0,19798
1397,1,53,0.475958,2e-06,0,19798
1398,1,53,0.475956,2e-06,0,19798
1399,1,53,0.475954,2e-06,0,19798
1400,1,53,0.475952,2e-06,0,19798
1401,1,53,0.47595,2e-06,0,19798
1402,1,53,0.475948,2e-06,0,19798
1403,1,53,0.475946,2e-06,0,19798
1404,1,53,0.475944,2e-06,0,19798
1405,1,53,0.475942,2e-06,0,19798
1406,1,53,0.47594,2e-06,0,19798
1407,1,53,0.475938,2e-06,0,19798
1408,1,53,0.475936,2e-06,0,19798
1409,1,53,0.475934,2e-06,0,19798
1410,1,53,0.475932,2e-06,0,19798
1411,1,53,0.47593,2e-06,0,19798
1412,1,53,0.475928,2e-06,0,19798
1413,1,53,0.475926,2e-06,0,19798
1414,1,53,0.475924,2e-06,0,19798
1415,1,53,0.475922,2e-06,0,19798
1416,1,53,0.47592,2e-06,0,19798
1417,1,53,0.475918,2e-06,0,19798
1418,1,53,0.475916,2e-06,0,19798
1419,1,53,0.475914,2e-06,0,19798
1420,1,53,0.475912,2e-06,0,19798
1421,1,53,0.47591,2e-06,0,19798
1422,1,53,0.475908,2e-06,0,19798
1423,1,53,0.475906,2e-06,0,19798
1424,1,53,0.475904,2e-06,0,19798
1425,1,53,0.475902,2e-06,0,19798
1426,1,53,0.4759,2e-06,0,19798
1427,1,53,0.475898,2e-06,0,19798
1428,1,53,0.475896,2e-06,0,19798
1429,1,53,0.475894,2e-06,0,19798
1430,1,53,0.475892,2e-06,0,19798
1431,1,53,0.47589,2e-06,0,19798
1432,1,53,0.475888,2e-06,0,19798
1433,1,53,0.475886,2e-06,0,19798
1434,1,53,0.475884,2e-06,0,19798
1435,1,53,0.475882,2e-06,0,19798
1436,1,53,0.47588,2e-06,0,19798
1437,1,53,0.475878,2e-06,0,19798
1438,1,53,0.475876,2e-06,0,19798
1439,1,53,0.475874,2e-06,0,19798
1440,1,53,0.475872,2e-06,0,19798
1441,1,53,0.47587,2e-06,0,19798
1442,1,53,0.475868,2e-06,0,19798
1443,1,53,0.475866,2e-06,0,19798
1444,1,53,0.475864,2e-06,0,19798
1445,1,53,0.475862,2e-06,0,19798
1446,1,53,0.47586,2e-06,0,19798
1447,1,53,0.475858,2e-06,0,19798
1448,1,53,0.475856,2e-06,0,19798
1449,1,53,0.475854,2e-06,0,19798
1450,1,53,0.475852,2e-06,0,19798
1451,1,53,0.47585,2e-06,0,19798
1452,1,53,0.475848,2e-06,0,19798
1453,1,53,0.475846,2e-06,0,19798
1454,1,53,0.475844,2e-06,0,19798
1455,1,53,0.475842,2e-06,0,19798
1456,1,53,0.468528,0.007314,1,19799
1457,1,53,0.468526,2e-06,0,19799
1458,1,53,0.468524,2e-06,0,19799
1459,1,53,0.468522,2e-06,0,19799
1460,1,53,0.46852,2e-06,0,19799
1461,1,53,0.468518,2e-06,0,19799
1462,1,53,0.468516,2e-06,0,19799
1463,1,53,0.468514,2e-06,0,19799
1464,1,53,0.468512,2e-06,0,19799
1465,1,53,0.46851,2e-06,0,19799
1466,1,53,0.468508,2e-06,0,19799
1467,1,53,0.468506,2e-06,0,19799
1468,1,53,0.468504,2e-06,0,19799
1469,1,53,0.468502,2e-06,0,19799
1470,1,53,0.4685,2e-06,0,19799
1471,1,53,0.468498,2e-06,0,19799
1472,1,53,0.468496,2e-06,0,19799
1473,1,53,0.468494,2e-06,0,19799
1474,1,53,0.468492,2e-06,0,19799
1475,1,53,0.46849,2e-06,0,19799
1476,1,53,0.468488,2e-06,0,19799
1477,1,53,0.468486,2e-06,0,19799
1478,1,53,0.468484,2e-06,0,19799
1479,1,53,0.468482,2e-06,0,19799
1480,1,53,0.46848,2e-06,0,19799
1481,1,53,0.468478,2e-06,0,19799
1482,1,53,0.468476,2e-06,0,19799
1483,1,53,0.461162,0.007314,1,19800
1484,1,53,0.46116,2e-06,0,19800
1485,1,53,0.461158,2e-06,0,19800
1486,1,53,0.461156,2e-06,0,19800
1487,1,53,0.461154,2e-06,0,19800
1488,1,53,0.461152,2e-06,0,19800
1489,1,53,0.46115,2e-06,0,19800
1490,1,53,0.461148,2e-06,0,19800
1491,1,53,0.461146,2e-06,0,19800
1492,1,53,0.461144,2e-06,0,19800
1493,1,53,0.461142,2e-06,0,19800
1494,1,53,0.46114,2e-06,0,19800
1495,1,53,0.461138,2e-06,0,19800
1496,1,53,0.461136,2e-06,0,19800
1497,1,53,0.461134,2e-06,0,19800
1498,1,53,0.461132,2e-06,0,19800
1499,1,53,0.46113,2e-06,0,19800
1500,1,53,0.461128,2e-06,0,19800
1501,1,53,0.461126,2e-06,0,19800
1502,1,53,0.461124,2e-06,0,19800
1503,1,53,0.461122,2e-06,0,19800
1504,1,53,0.46112,2e-06,0,19800
1505,1,53,0.461118,2e-06,0,19800
1506,1,53,0.461116,2e-06,0,19800
1507,1,53,0.461114,2e-06,0,19800
1508,1,53,0.461112,2e-06,0,19800
1509,1,53,0.46111,2e-06,0,19800
1510,1,53,0.461108,2e-06,0,19800
1511,1,53,0.461106,2e-06,0,19800
1512,1,53,0.461104,2e-06,0,19800
1513,1,53,0.461102,2e-06,0,19800
1514,1,53,0.4611,2e-06,0,19800
1515,1,53,0.461098,2e-06,0,19800
1516,1,53,0.461096,2e-06,0,19800
1517,1,53,0.461094,2e-06,0,19800
1518,1,53,0.461092,2e-06,0,19800
1519,1,53,0.46109,2e-06,0,19800
1520,1,53,0.461088,2e-06,0,19800
1521,1,53,0.461086,2e-06,0,19800
1522,1,53,0.461084,2e-06,0,19800
1523,1,53,0.461082,2e-06,0,19800
1524,1,53,0.46108,2e-06,0,19800
1525,1,53,0.461078,2e-06,0,19800
1526,1,53,0.461076,2e-06,0,19800
1527,1,53,0.461074,2e-06,0,19800
1528,1,53,0.461072,2e-06,0,19800
1529,1,53,0.46107,2e-06,0,19800
1530,1,53,0.461068,2e-06,0,19800
1531,1,53,0.461066,2e-06,0,19800
1532,1,53,0.461064,2e-06,0,19800
1533,1,53,0.461062,2e-06,0,19800
1534,1,53,0.46106,2e-06,0,19800
1535,1,53,0.461058,2e-06,0,19800
1536,1,53,0.461056,2e-06,0,19800
1537,1,53,0.461054,2e-06,0,19800
1538,1,53,0.461052,2e-06,0,19800
1539,1,53,0.46105,2e-06,0,19800
1540,1,53,0.461048,2e-06,0,19800
1541,1,53,0.461046,2e-06,0,19800
1542,1,53,0.461044,2e-06,0,19800
1543,1,53,0.461042,2e-06,0,19800
1544,1,53,0.46104,2e-06,0,19800
1545,1,53,0.461038,2e-06,0,19800
1546,1,53,0.461036,2e-06,0,19800
1547,1,53,0.461034,2e-06,0,19800
1548,1,53,0.461032,2e-06,0,19800
1549,1,53,0.46103,2e-06,0,19800
1550,1,53,0.461028,2e-06,0,19800
1551,1,53,0.461026,2e-06,0,19800
1552,1,53,0.461024,2e-06,0,19800
1553,1,53,0.461022,2e-06,0,19800
1554,1,53,0.46102,2e-06,0,19800
1555,1,53,0.461018,2e-06,0,19800
1556,1,53,0.461016,2e-06,0,19800
1557,1,53,0.461014,2e-06,0,19800
1558,1,53,0.461012,2e-06,0,19800
1559,1,53,0.46101,2e-06,0,19800
1560,1,53,0.461008,2e-06,0,19800
1561,1,53,0.461006,2e-06,0,19800
1562,1,53,0.461004,2e-06,0,19800
1563,1,53,0.461002,2e-06,0,19800
1564,1,53,0.461,2e-06,0,19800
1565,1,53,0.460998,2e-06,0,19800
1566,1,53,0.460996,2e-06,0,19800
1567,1,53,0.460994,2e-06,0,19800
1568,1,53,0.460992,2e-06,0,19800
1569,1,53,0.46099,2e-06,0,19800
1570,1,53,0.460988,2e-06,0,19800
1571,1,53,0.460986,2e-06,0,19800
1572,1,53,0.460984,2e-06,0,19800
1573,1,53,0.460982,2e-06,0,19800
1574,1,53,0.46098,2e-06,0,19800
1575,1,53,0.460978,2e-06,0,19800
1576,1,53,0.460976,2e-06,0,19800
1577,1,53,0.460974,2e-06,0,19800
1578,1,53,0.460972,2e-06,0,19800
1579,1,53,0.46097,2e-06,0,19800
1580,1,53,0.460968,2e-06,0,19800
1581,1,53,0.460966,2e-06,0,19800
1582,1,53,0.460964,2e-06,0,19800
1583,1,53,0.460962,2e-06,0,19800
1584,1,53,0.46096,2e-06,0,19800
1585,1,53,0.460958,2e-06,0,19800
1586,1,53,0.460956,2e-06,0,19800
1587,1,53,0.460954,2e-06,0,19800
1588,1,53,0.460952,2e-06,0,19800
1589,1,53,0.46095,2e-06,0,19800
1590,1,53,0.460948,2e-06,0,19800
1591,1,53,0.460946,2e-06,0,19800
1592,1,53,0.460944,2e-06,0,19800
1593,1,53,0.460942,2e-06,0,19800
1594,1,53,0.46094,2e-06,0,19800
1595,1,53,0.460938,2e-06,0,19800
1596,1,53,0.460936,2e-06,0,19800
1597,1,53,0.460934,2e-06,0,19800
1598,1,53,0.460932,2e-06,0,19800
1599,1,53,0.46093,2e-06,0,19800
1600,1,53,0.460928,2e-06,0,19800
1601,1,53,0.460926,2e-06,0,19800
1602,1,53,0.460924,2e-06,0,19800
1603,1,53,0.460922,2e-06,0,19800
1604,1,53,0.46092,2e-06,0,19800
1605,1,53,0.460918,2e-06,0,19800
1606,1,53,0.460916,2e-06,0,19800
1607,1,53,0.460914,2e-06,0,19800
1608,1,53,0.460912,2e-06,0,19800
1609,1,53,0.46091,2e-06,0,19800
1610,1,53,0.460908,2e-06,0,19800
1611,1,53,0.460906,2e-06,0,19800
1612,1,53,0.460904,2e-06,0,19800
1613,1,53,0.460902,2e-06,0,19800
1614,1,53,0.4609,2e-06,0,19800
1615,1,53,0.460898,2e-06,0,19800
1616,1,53,0.460896,2e-06,0,19800
1617,1,53,0.460894,2e-06,0,19800
1618,1,53,0.460892,2e-06,0,19800
1619,1,53,0.46089,2e-06,0,19800
1620,1,53,0.460888,2e-06,0,19800
1621,1,53,0.460886,2e-06,0,19800
1622,1,53,0.460884,2e-06,0,19800
1623,1,53,0.460882,2e-06,0,19800
1624,1,53,0.46088,2e-06,0,19800
1625,1,53,0.460878,2e-06,0,19800
1626,1,53,0.460876,2e-06,0,19800
1627,1,53,0.460874,2e-06,0,19800
1628,1,53,0.460872,2e-06,0,19800
1629,1,53,0.46087,2e-06,0,19800
1630,1,53,0.460868,2e-06,0,19800
1631,1,53,0.460866,2e-06,0,19800
1632,1,53,0.460864,2e-06,0,19800
1633,1,53,0.460862,2e-06,0,19800
1634,1,53,0.46086,2e-06,0,19800
1635,1,53,0.460858,2e-06,0,19800
1636,1,53,0.460856,2e-06,0,19800
1637,1,53,0.460854,2e-06,0,19800
1638,1,53,0.460852,2e-06,0,19800
1639,1,53,0.46085,2e-06,0,19800
1640,1,53,0.460848,2e-06,0,19800
1641,1,53,0.460846,2e-06,0,19800
1642,1,53,0.460844,2e-06,0,19800
1643,1,53,0.460842,2e-06,0,19800
1644,1,53,0.46084,2e-06,0,19800
1645,1,53,0.460838,2e-06,0,19800
1646,1,53,0.460836,2e-06,0,19800
1647,1,53,0.460834,2e-06,0,19800
1648,1,53,0.460832,2e-06,0,19800
1649,1,53,0.46083,2e-06,0,19800
1650,1,53,0.460828,2e-06,0,19800
1651,1,53,0.460826,2e-06,0,19800
1652,1,53,0.460824,2e-06,0,19800
1653,1,53,0.460822,2e-06,0,19800
1654,1,53,0.46082,2e-06,0,19800
1655,1,53,0.460818,2e-06,0,19800
1656,1,53,0.460816,2e-06,0,19800
1657,1,53,0.460814,2e-06,0,19800
1658,1,53,0.460812,2e-06,0,19800
1659,1,53,0.46081,2e-06,0,19800
1660,1,53,0.460808,2e-06,0,19800
1661,1,53,0.460806,2e-06,0,19800
1662,1,53,0.460804,2e-06,0,19800
1663,1,53,0.460802,2e-06,0,19800
1664,1,53,0.4608,2e-06,0,19800
1665,1,53,0.460798,2e-06,0,19800
1666,1,53,0.460796,2e-06,0,19800
1667,1,53,0.460794,2e-06,0,19800
1668,1,53,0.460792,2e-06,0,19800
1669,1,53,0.46079,2e-06,0,19800
1670,1,53,0.460788,2e-06,0,19800
1671,1,53,0.460786,2e-06,0,19800
1672,1,53,0.460784,2e-06,0,19800
1673,1,53,0.460782,2e-06,0,19800
1674,1,53,0.46078,2e-06,0,19800
1675,1,53,0.460778,2e-06,0,19800
1676,1,53,0.460776,2e-06,0,19800
1677,1,53,0.460774,2e-06,0,19800
1678,1,53,0.460772,2e-06,0,19800
1679,1,53,0.46077,2e-06,0,19800
1680,1,53,0.460768,2e-06,0,19800
1681,1,53,0.460766,2e-06,0,19800
1682,1,53,0.460764,2e-06,0,19800
1683,1,53,0.460762,2e-06,0,19800
1684,1,53,0.46076,2e-06,0,19800
1685,1,53,0.460758,2e-06,0,19800
1686,1,53,0.460756,2e-06,0,19800
1687,1,53,0.460754,2e-06,0,19800
1688,1,53,0.460752,2e-06,0,19800
1689,1,53,0.46075,2e-06,0,19800
1690,1,53,0.460748,2e-06,0,19800
1691,1,53,0.460746,2e-06,0,19800
1692,1,53,0.460744,2e-06,0,19800
1693,1,53,0.460742,2e-06,0,19800
1694,1,53,0.46074,2e-06,0,19800
1695,1,53,0.460738,2e-06,0,19800
1696,1,53,0.460736,2e-06,0,19800
1697,1,53,0.460734,2e-06,0,19800
1698,1,53,0.460732,2e-06,0,19800
1699,1,53,0.46073,2e-06,0,19800
1700,1,53,0.460728,2e-06,0,19800
1701,1,53,0.460726,2e-06,0,19800
1702,1,53,0.460724,2e-06,0,19800
1703,1,53,0.460722,2e-06,0,19800
1704,1,53,0.46072,2e-06,0,19800
1705,1,53,0.460718,2e-06,0,19800
1706,1,53,0.460716,2e-06,0,19800
1707,1,53,0.460714,2e-06,0,19800
