round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
1,54,0,26.990353,0.009647,2,2
2,54,0,26.956945,0.033408,30,32
3,54,0,26.924782,0.032163,26,58
4,54,0,26.895343,0.029439,23,81
5,54,0,26.874578,0.020765,19,100
6,54,0,26.852441,0.022138,20,120
7,54,0,26.833107,0.019334,19,139
8,54,0,26.814184,0.018923,18,157
9,54,0,26.792982,0.021202,19,176
10,54,0,26.77504,0.017942,14,190
11,54,0,26.758377,0.016664,15,205
12,54,0,26.740102,0.018274,14,219
13,54,0,26.724074,0.016028,14,233
14,54,0,26.708465,0.015609,14,247
15,54,0,26.678581,0.029884,22,269
16,54,0,26.648064,0.030517,23,292
17,54,0,26.62955,0.018515,17,309
18,54,0,26.595604,0.033946,29,338
19,54,0,26.562299,0.033305,27,365
20,54,0,26.527049,0.03525,30,395
21,54,0,26.489541,0.037508,35,430
22,54,0,26.457523,0.032018,29,459
23,54,0,26.421302,0.036221,33,492
24,54,0,26.384095,0.037207,33,525
25,54,0,26.344004,0.040091,35,560
26,54,0,26.304731,0.039273,36,596
27,54,0,26.267681,0.03705,31,627
28,54,0,26.229734,0.037947,37,664
29,54,0,26.190794,0.03894,37,701
30,54,0,26.153362,0.037431,35,736
31,54,0,26.120947,0.032415,28,764
32,54,0,26.086512,0.034435,29,793
33,54,0,26.050506,0.036006,31,824
34,54,0,26.012285,0.038221,35,859
35,54,0,25.97212,0.040164,35,894
36,54,0,25.936748,0.035372,32,926
37,54,0,25.895895,0.040853,37,963
38,54,0,25.859993,0.035902,31,994
39,54,0,25.824614,0.035379,30,1024
40,54,0,25.788227,0.036386,32,1056
41,54,0,25.753062,0.035165,31,1087
42,54,0,25.715468,0.037594,33,1120
43,54,0,25.678967,0.036502,32,1152
44,54,0,25.642354,0.036612,31,1183
45,54,0,25.606623,0.035731,32,1215
46,54,0,25.572636,0.033987,31,1246
47,54,0,25.537105,0.035531,31,1277
48,54,0,25.504365,0.03274,26,1303
49,54,0,25.468314,0.036051,33,1336
50,54,0,25.430278,0.038036,33,1369
51,54,0,25.392217,0.038061,32,1401
52,54,0,25.351981,0.040237,35,1436
53,54,0,25.314318,0.037662,33,1469
54,54,0,25.280208,0.034111,30,1499
55,54,0,25.247864,0.032344,28,1527
56,54,0,25.210678,0.037186,31,1558
57,54,0,25.174958,0.035721,35,1593
58,54,0,25.135106,0.039852,39,1632
59,54,0,25.099865,0.035241,29,1661
60,54,0,25.065322,0.034543,29,1690
61,54,0,25.027021,0.0383,37,1727
62,54,0,24.991621,0.035401,30,1757
63,54,0,24.956169,0.035451,31,1788
64,54,0,24.921877,0.034293,31,1819
65,54,0,24.886075,0.035802,32,1851
66,54,0,24.848107,0.037968,33,1884
67,54,0,24.812814,0.035293,29,1913
68,54,0,24.781823,0.030991,28,1941
69,54,0,24.74286,0.038963,36,1977
70,54,0,24.702797,0.040063,36,2013
71,54,0,24.671844,0.030953,28,2041
72,54,0,24.636658,0.035187,33,2074
73,54,0,24.599611,0.037046,34,2108
74,54,0,24.559528,0.040083,36,2144
75,54,0,24.520371,0.039157,33,2177
76,54,0,24.485545,0.034826,30,2207
77,54,0,24.447026,0.038519,33,2240
78,54,0,24.40905,0.037976,32,2272
79,54,0,24.369302,0.039748,35,2307
80,54,0,24.331332,0.03797,34,2341
81,54,0,24.292843,0.038489,35,2376
82,54,0,24.256741,0.036102,30,2406
83,54,0,24.223541,0.033199,31,2437
84,54,0,24.184882,0.038659,34,2471
85,54,0,24.146421,0.038462,33,2504
86,54,0,24.115187,0.031233,26,2530
87,54,0,24.081654,0.033534,28,2558
88,54,0,24.04848,0.033174,30,2588
89,54,0,24.009613,0.038867,35,2623
90,54,0,23.970411,0.039202,35,2658
91,54,0,23.931294,0.039116,35,2693
92,54,0,23.89792,0.033374,28,2721
93,54,0,23.857096,0.040824,37,2758
94,54,0,23.823522,0.033574,31,2789
95,54,0,23.792788,0.030733,28,2817
96,54,0,23.757234,0.035555,28,2845
97,54,0,23.72119,0.036044,31,2876
98,54,0,23.684918,0.036273,34,2910
99,54,0,23.650635,0.034283,29,2939
100,54,0,23.61586,0.034775,31,2970
101,54,0,23.582505,0.033355,27,2997
102,54,0,23.547579,0.034926,33,3030
103,54,0,23.51203,0.035549,30,3060
104,54,0,23.472875,0.039156,35,3095
105,54,0,23.435658,0.037217,33,3128
106,54,0,23.402566,0.033092,29,3157
107,54,0,23.365242,0.037324,33,3190
108,54,0,23.330186,0.035056,32,3222
109,54,0,23.296377,0.033809,30,3252
110,54,0,23.259434,0.036943,31,3283
111,54,0,23.228651,0.030784,28,3311
112,54,0,23.189483,0.039167,34,3345
113,54,0,23.15266,0.036823,36,3381
114,54,0,23.116664,0.035996,30,3411
115,54,0,23.083069,0.033595,32,3443
116,54,0,23.047186,0.035883,32,3475
117,54,0,23.010947,0.036238,32,3507
118,54,0,22.978974,0.031973,29,3536
119,54,0,22.944495,0.034479,28,3564
120,54,0,22.91014,0.034355,32,3596
121,54,0,22.872897,0.037243,32,3628
122,54,0,22.836713,0.036184,32,3660
123,54,0,22.802989,0.033724,28,3688
124,54,0,22.764219,0.03877,34,3722
125,54,0,22.728459,0.035759,30,3752
126,54,0,22.688743,0.039716,35,3787
127,54,0,22.654377,0.034366,30,3817
128,54,0,22.616196,0.038181,33,3850
129,54,0,22.584554,0.031642,29,3879
130,54,0,22.551655,0.032899,29,3908
131,54,0,22.517781,0.033874,33,3941
132,54,0,22.48465,0.033131,28,3969
133,54,0,22.450071,0.034579,28,3997
134,54,0,22.41204,0.038031,37,4034
135,54,0,22.38213,0.02991,28,4062
136,54,0,22.345362,0.036768,32,4094
137,54,0,22.307451,0.037911,34,4128
138,54,0,22.271566,0.035885,30,4158
139,54,0,22.236036,0.03553,29,4187
140,54,0,22.202549,0.033487,29,4216
141,54,0,22.167952,0.034597,29,4245
142,54,0,22.132654,0.035298,30,4275
143,54,0,22.1005,0.032153,31,4306
144,54,0,22.067582,0.032918,27,4333
145,54,0,22.037967,0.029615,26,4359
146,54,0,22.002964,0.035003,31,4390
147,54,0,21.96303,0.039934,34,4424
148,54,0,21.929929,0.033101,31,4455
149,54,0,21.897498,0.032431,27,4482
150,54,0,21.862231,0.035267,30,4512
151,54,0,21.822875,0.039356,34,4546
152,54,0,21.78711,0.035765,31,4577
153,54,0,21.751417,0.035693,30,4607
154,54,0,21.714793,0.036625,32,4639
155,54,0,21.682808,0.031985,30,4669
156,54,0,21.650692,0.032116,25,4694
157,54,0,21.613607,0.037086,32,4726
158,54,0,21.574318,0.039289,35,4761
159,54,0,21.535906,0.038412,35,4796
160,54,0,21.498515,0.03739,32,4828
161,54,0,21.464543,0.033972,31,4859
162,54,0,21.433681,0.030862,28,4887
163,54,0,21.39674,0.036941,34,4921
164,54,0,21.358955,0.037786,37,4958
165,54,0,21.323816,0.035139,28,4986
166,54,0,21.286476,0.037339,33,5019
167,54,0,21.255482,0.030994,26,5045
168,54,0,21.222225,0.033257,32,5077
169,54,0,21.1867,0.035525,31,5108
170,54,0,21.152866,0.033834,29,5137
171,54,0,21.116956,0.035911,33,5170
172,54,0,21.082763,0.034193,30,5200
173,54,0,21.045995,0.036768,31,5231
174,54,0,21.016288,0.029707,26,5257
175,54,0,20.980985,0.035303,29,5286
176,54,0,20.947068,0.033917,31,5317
177,54,0,20.907297,0.03977,36,5353
178,54,0,20.875074,0.032223,26,5379
179,54,0,20.837768,0.037306,32,5411
180,54,0,20.801333,0.036436,34,5445
181,54,0,20.766968,0.034365,30,5475
182,54,0,20.733209,0.033759,29,5504
183,54,0,20.702277,0.030932,30,5534
184,54,0,20.668612,0.033665,31,5565
185,54,0,20.630017,0.038595,34,5599
186,54,0,20.592552,0.037465,33,5632
187,54,0,20.562464,0.030089,29,5661
188,54,0,20.523171,0.039292,34,5695
189,54,0,20.493872,0.029299,24,5719
190,54,0,20.459546,0.034325,30,5749
191,54,0,20.428945,0.030601,25,5774
192,54,0,20.390882,0.038063,34,5808
193,54,0,20.355107,0.035775,31,5839
194,54,0,20.322866,0.032241,26,5865
195,54,0,20.28675,0.036116,30,5895
196,54,0,20.253274,0.033476,28,5923
197,54,0,20.223209,0.030065,25,5948
198,54,0,20.191301,0.031907,25,5973
199,54,0,20.155419,0.035882,29,6002
200,54,0,20.120046,0.035373,26,6028
201,54,0,20.082478,0.037568,31,6059
202,54,0,20.055225,0.027254,24,6083
203,54,0,20.022572,0.032653,30,6113
204,54,0,19.987853,0.034718,28,6141
205,54,0,19.951668,0.036185,31,6172
206,54,0,19.914686,0.036982,32,6204
207,54,0,19.881902,0.032785,29,6233
208,54,0,19.849295,0.032607,25,6258
209,54,0,19.812469,0.036825,32,6290
210,54,0,19.776456,0.036013,30,6320
211,54,0,19.744487,0.031969,28,6348
212,54,0,19.712854,0.031633,29,6377
213,54,0,19.680348,0.032506,27,6404
214,54,0,19.647197,0.033151,32,6436
215,54,0,19.618736,0.028461,24,6460
216,54,0,19.587353,0.031383,27,6487
217,54,0,19.556568,0.030785,29,6516
218,54,0,19.522629,0.033939,27,6543
219,54,0,19.487303,0.035326,34,6577
220,54,0,19.45594,0.031363,29,6606
221,54,0,19.425593,0.030347,25,6631
222,54,0,19.395757,0.029836,27,6658
223,54,0,19.360842,0.034915,29,6687
224,54,0,19.327939,0.032903,26,6713
225,54,0,19.293203,0.034737,29,6742
226,54,0,19.258041,0.035161,29,6771
227,54,0,19.228075,0.029967,27,6798
228,54,0,19.198247,0.029827,27,6825
229,54,0,19.163738,0.034509,32,6857
230,54,0,19.130955,0.032784,31,6888
231,54,0,19.098512,0.032442,28,6916
232,54,0,19.061971,0.036541,32,6948
233,54,0,19.030028,0.031943,27,6975
234,54,0,18.993198,0.03683,30,7005
235,54,0,18.960334,0.032864,28,7033
236,54,0,18.923435,0.036898,34,7067
237,54,0,18.886316,0.03712,31,7098
238,54,0,18.858668,0.027647,25,7123
239,54,0,18.826436,0.032232,28,7151
240,54,0,18.793154,0.033281,32,7183
241,54,0,18.761123,0.032031,30,7213
242,54,0,18.730191,0.030932,29,7242
243,54,0,18.696842,0.033349,29,7271
244,54,0,18.65915,0.037693,33,7304
245,54,0,18.625693,0.033456,27,7331
246,54,0,18.587421,0.038272,31,7362
247,54,0,18.555606,0.031815,29,7391
248,54,0,18.522393,0.033213,29,7420
249,54,0,18.485966,0.036427,32,7452
250,54,0,18.451247,0.034719,30,7482
251,54,0,18.418371,0.032876,32,7514
252,54,0,18.386653,0.031718,26,7540
253,54,0,18.357296,0.029358,27,7567
254,54,0,18.326793,0.030502,26,7593
255,54,0,18.295989,0.030804,24,7617
256,54,0,18.263251,0.032739,31,7648
257,54,0,18.228544,0.034706,29,7677
258,54,0,18.19507,0.033474,28,7705
259,54,0,18.162497,0.032573,30,7735
260,54,0,18.132689,0.029808,26,7761
261,54,0,18.104936,0.027753,25,7786
262,54,0,18.068666,0.03627,30,7816
263,54,0,18.031838,0.036828,32,7848
264,54,0,17.998936,0.032902,28,7876
265,54,0,17.966186,0.03275,28,7904
266,54,0,17.934268,0.031917,26,7930
267,54,0,17.899598,0.03467,30,7960
268,54,0,17.86667,0.032928,26,7986
269,54,0,17.833214,0.033456,32,8018
270,54,0,17.799053,0.034161,27,8045
271,54,0,17.763217,0.035835,32,8077
272,54,0,17.727579,0.035639,32,8109
273,54,0,17.698396,0.029183,27,8136
274,54,0,17.671179,0.027217,23,8159
275,54,0,17.636874,0.034305,32,8191
276,54,0,17.602427,0.034447,29,8220
277,54,0,17.569088,0.033339,26,8246
278,54,0,17.53665,0.032438,29,8275
279,54,0,17.500494,0.036156,31,8306
280,54,0,17.467201,0.033293,28,8334
281,54,0,17.430668,0.036533,31,8365
282,54,0,17.396852,0.033816,30,8395
283,54,0,17.35866,0.038192,32,8427
284,54,0,17.322516,0.036144,31,8458
285,54,0,17.291712,0.030804,28,8486
286,54,0,17.257497,0.034216,30,8516
287,54,0,17.228428,0.029069,26,8542
288,54,0,17.194055,0.034373,29,8571
289,54,0,17.164974,0.029081,27,8598
290,54,0,17.128264,0.036709,32,8630
291,54,0,17.093518,0.034746,29,8659
292,54,0,17.062794,0.030724,29,8688
293,54,0,17.031876,0.030918,29,8717
294,54,0,16.999479,0.032396,30,8747
295,54,0,16.962283,0.037196,32,8779
296,54,0,16.930358,0.031925,27,8806
297,54,0,16.900487,0.029872,27,8833
298,54,0,16.869091,0.031395,25,8858
299,54,0,16.832745,0.036346,30,8888
300,54,0,16.802741,0.030004,28,8916
301,54,0,16.773936,0.028805,25,8941
302,54,0,16.737587,0.036349,32,8973
303,54,0,16.706716,0.030871,26,8999
304,54,0,16.675837,0.030879,28,9027
305,54,0,16.636227,0.03961,35,9062
306,54,0,16.605958,0.030269,26,9088
307,54,0,16.57428,0.031678,25,9113
308,54,0,16.542585,0.031695,27,9140
309,54,0,16.51083,0.031755,27,9167
310,54,0,16.475484,0.035346,31,9198
311,54,0,16.440915,0.034569,28,9226
312,54,0,16.406628,0.034288,29,9255
313,54,0,16.370896,0.035732,30,9285
314,54,0,16.338425,0.032471,28,9313
315,54,0,16.305299,0.033125,31,9344
316,54,0,16.273168,0.032132,25,9369
317,54,0,16.237038,0.036129,31,9400
318,54,0,16.201054,0.035984,33,9433
319,54,0,16.172811,0.028244,24,9457
320,54,0,16.136424,0.036386,31,9488
321,54,0,16.106391,0.030033,25,9513
322,54,0,16.072799,0.033592,30,9543
323,54,0,16.038861,0.033938,29,9572
324,54,0,16.003705,0.035156,30,9602
325,54,0,15.965537,0.038169,31,9633
326,54,0,15.93156,0.033977,28,9661
327,54,0,15.894531,0.037028,32,9693
328,54,0,15.858995,0.035536,32,9725
329,54,0,15.828771,0.030224,28,9753
330,54,0,15.791611,0.03716,35,9788
331,54,0,15.754283,0.037328,32,9820
332,54,0,15.7152,0.039083,36,9856
333,54,0,15.676016,0.039184,35,9891
334,54,0,15.644356,0.03166,26,9917
335,54,0,15.609958,0.034398,33,9950
336,54,0,15.573845,0.036113,32,9982
337,54,0,15.539067,0.034778,29,10011
338,54,0,15.504876,0.03419,29,10040
339,54,0,15.464371,0.040506,37,10077
340,54,0,15.438075,0.026295,23,10100
341,54,0,15.402488,0.035587,30,10130
342,54,0,15.366007,0.036481,36,10166
343,54,0,15.33684,0.029167,27,10193
344,54,0,15.304341,0.032499,26,10219
345,54,0,15.26524,0.039101,34,10253
346,54,0,15.231965,0.033275,32,10285
347,54,0,15.199526,0.03244,32,10317
348,54,0,15.164534,0.034992,30,10347
349,54,0,15.129864,0.03467,29,10376
350,54,0,15.097446,0.032418,26,10402
351,54,0,15.062634,0.034812,30,10432
352,54,0,15.029198,0.033436,28,10460
353,54,0,14.991479,0.037719,35,10495
354,54,0,14.958074,0.033405,27,10522
355,54,0,14.924167,0.033907,27,10549
356,54,0,14.892592,0.031575,27,10576
357,54,0,14.857318,0.035274,29,10605
358,54,0,14.826448,0.03087,26,10631
359,54,0,14.792928,0.033519,29,10660
360,54,0,14.758728,0.0342,28,10688
361,54,0,14.726516,0.032213,26,10714
362,54,0,14.692111,0.034404,29,10743
363,54,0,14.657402,0.03471,30,10773
364,54,0,14.623816,0.033586,28,10801
365,54,0,14.584952,0.038864,36,10837
366,54,0,14.549864,0.035088,29,10866
367,54,0,14.515223,0.034641,29,10895
368,54,0,14.480988,0.034235,29,10924
369,54,0,14.441995,0.038993,36,10960
370,54,0,14.404465,0.03753,34,10994
371,54,0,14.369533,0.034932,33,11027
372,54,0,14.333459,0.036074,32,11059
373,54,0,14.299962,0.033497,28,11087
374,54,0,14.262859,0.037104,36,11123
375,54,0,14.232862,0.029997,27,11150
376,54,0,14.198785,0.034078,30,11180
377,54,0,14.161959,0.036826,33,11213
378,54,0,14.128834,0.033125,28,11241
379,54,0,14.090535,0.038299,33,11274
380,54,0,14.059334,0.0312,29,11303
381,54,0,14.024843,0.034492,29,11332
382,54,0,13.987986,0.036857,31,11363
383,54,0,13.954309,0.033677,29,11392
384,54,0,13.921895,0.032414,28,11420
385,54,0,13.890095,0.0318,26,11446
386,54,0,13.855744,0.034351,29,11475
387,54,0,13.817109,0.038635,33,11508
388,54,0,13.782454,0.034655,29,11537
389,54,0,13.746786,0.035667,30,11567
390,54,0,13.710834,0.035953,30,11597
391,54,0,13.673049,0.037785,35,11632
392,54,0,13.63686,0.036189,32,11664
393,54,0,13.602993,0.033867,29,11693
394,54,0,13.563761,0.039231,34,11727
395,54,0,13.528538,0.035223,33,11760
396,54,0,13.494845,0.033693,28,11788
397,54,0,13.459297,0.035548,33,11821
398,54,0,13.426567,0.03273,30,11851
399,54,0,13.39135,0.035217,27,11878
400,54,0,13.352117,0.039233,34,11912
401,54,0,13.323121,0.028996,21,11933
402,54,0,13.28418,0.038941,33,11966
403,54,0,13.245695,0.038485,33,11999
404,54,0,13.212769,0.032926,28,12027
405,54,0,13.172811,0.039958,34,12061
406,54,0,13.138494,0.034317,29,12090
407,54,0,13.105707,0.032787,31,12121
408,54,0,13.074784,0.030922,29,12150
409,54,0,13.038539,0.036245,32,12182
410,54,0,13.000141,0.038398,34,12216
411,54,0,12.95986,0.040281,36,12252
412,54,0,12.908777,0.051083,41,12293
413,54,0,12.87129,0.037487,32,12325
414,54,0,12.837266,0.034024,31,12356
415,54,0,12.796821,0.040446,38,12394
416,54,0,12.760594,0.036227,31,12425
417,54,0,12.727911,0.032683,30,12455
418,54,0,12.688942,0.038969,38,12493
419,54,0,12.647102,0.04184,37,12530
420,54,0,12.612577,0.034525,30,12560
421,54,0,12.576488,0.036089,33,12593
422,54,0,12.54439,0.032098,29,12622
423,54,0,12.507552,0.036837,32,12654
424,54,0,12.468471,0.039081,35,12689
425,54,0,12.433268,0.035203,29,12718
426,54,0,12.401566,0.031702,27,12745
427,54,0,12.363223,0.038343,34,12779
428,54,0,12.325171,0.038052,34,12813
429,54,0,12.290901,0.03427,30,12843
430,54,0,12.258629,0.032272,25,12868
431,54,0,12.224128,0.034501,29,12897
432,54,0,12.190438,0.03369,30,12927
433,54,0,12.159825,0.030613,25,12952
434,54,0,12.12371,0.036115,31,12983
435,54,0,12.08736,0.03635,30,13013
436,54,0,12.05128,0.03608,29,13042
437,54,0,12.017393,0.033887,28,13070
438,54,0,11.980405,0.036988,30,13100
439,54,0,11.949255,0.03115,26,13126
440,54,0,11.910946,0.038309,34,13160
441,54,0,11.880187,0.030759,28,13188
442,54,0,11.846208,0.033979,31,13219
443,54,0,11.813735,0.032473,27,13246
444,54,0,11.774495,0.03924,35,13281
445,54,0,11.739319,0.035175,34,13315
446,54,0,11.706626,0.032694,28,13343
447,54,0,11.676348,0.030278,28,13371
448,54,0,11.639141,0.037207,31,13402
449,54,0,11.602079,0.037061,33,13435
450,54,0,11.571297,0.030782,28,13463
451,54,0,11.534585,0.036712,33,13496
452,54,0,11.496923,0.037662,32,13528
453,54,0,11.465469,0.031454,29,13557
454,54,0,11.427001,0.038469,34,13591
455,54,0,11.393657,0.033343,27,13618
456,54,0,11.359565,0.034093,28,13646
457,54,0,11.328792,0.030773,26,13672
458,54,0,11.293924,0.034868,30,13702
459,54,0,11.259335,0.03459,33,13735
460,54,0,11.229201,0.030134,28,13763
461,54,0,11.194574,0.034627,29,13792
462,54,0,11.158849,0.035725,30,13822
463,54,0,11.123282,0.035567,29,13851
464,54,0,11.089962,0.03332,29,13880
465,54,0,11.060889,0.029074,23,13903
466,54,0,11.025737,0.035151,29,13932
467,54,0,10.987303,0.038434,33,13965
468,54,0,10.951266,0.036037,31,13996
469,54,0,10.917697,0.033569,30,14026
470,54,0,10.888301,0.029396,28,14054
471,54,0,10.845164,0.043137,40,14094
472,54,0,10.812116,0.033048,28,14122
473,54,0,10.774385,0.037731,34,14156
474,54,0,10.738809,0.035576,34,14190
475,54,0,10.704825,0.033984,29,14219
476,54,0,10.671059,0.033766,28,14247
477,54,0,10.641092,0.029967,28,14275
478,54,0,10.605685,0.035407,30,14305
479,54,0,10.575357,0.030328,26,14331
480,54,0,10.543628,0.031729,29,14360
481,54,0,10.511698,0.031929,28,14388
482,54,0,10.482296,0.029402,23,14411
483,54,0,10.4469,0.035397,29,14440
484,54,0,10.412982,0.033917,33,14473
485,54,0,10.379894,0.033089,32,14505
486,54,0,10.344961,0.034933,34,14539
487,54,0,10.307444,0.037517,31,14570
488,54,0,10.275799,0.031645,28,14598
489,54,0,10.237274,0.038525,34,14632
490,54,0,10.203074,0.0342,31,14663
491,54,0,10.172391,0.030683,29,14692
492,54,0,10.141154,0.031237,30,14722
493,54,0,10.108496,0.032658,28,14750
494,54,0,10.070413,0.038082,33,14783
495,54,0,10.037347,0.033066,28,14811
496,54,0,10.001003,0.036344,33,14844
497,54,0,9.962215,0.038788,34,14878
498,54,0,9.927026,0.035189,30,14908
499,54,0,9.888512,0.038514,34,14942
500,54,0,9.852063,0.036449,31,14973
501,54,0,9.820509,0.031554,30,15003
502,54,0,9.785697,0.034812,29,15032
503,54,0,9.754812,0.030885,29,15061
504,54,0,9.719456,0.035356,30,15091
505,54,0,9.68554,0.033916,32,15123
506,54,0,9.647754,0.037786,33,15156
507,54,0,9.610495,0.037259,36,15192
508,54,0,9.572879,0.037616,34,15226
509,54,0,9.534777,0.038101,36,15262
510,54,0,9.495505,0.039272,35,15297
511,54,0,9.45985,0.035655,33,15330
512,54,0,9.425462,0.034388,31,15361
513,54,0,9.390972,0.034491,34,15395
514,54,0,9.353274,0.037698,36,15431
515,54,0,9.316423,0.036851,32,15463
516,54,0,9.284083,0.03234,26,15489
517,54,0,9.249686,0.034397,30,15519
518,54,0,9.217431,0.032254,29,15548
519,54,0,9.185483,0.031949,31,15579
520,54,0,9.147218,0.038264,34,15613
521,54,0,9.113657,0.033562,31,15644
522,54,0,9.078994,0.034663,29,15673
523,54,0,9.042745,0.036249,31,15704
524,54,0,9.013335,0.02941,24,15728
525,54,0,8.983075,0.03026,25,15753
526,54,0,8.950569,0.032506,28,15781
527,54,0,8.918717,0.031851,28,15809
528,54,0,8.8877,0.031018,24,15833
529,54,0,8.853005,0.034695,28,15861
530,54,0,8.819653,0.033352,27,15888
531,54,0,8.788085,0.031568,26,15914
532,54,0,8.755621,0.032465,28,15942
533,54,0,8.719581,0.03604,31,15973
534,54,0,8.686765,0.032816,31,16004
535,54,0,8.656822,0.029943,28,16032
536,54,0,8.620732,0.03609,31,16063
537,54,0,8.591656,0.029077,26,16089
538,54,0,8.561088,0.030567,27,16116
539,54,0,8.527063,0.034025,27,16143
540,54,0,8.492867,0.034196,29,16172
541,54,0,8.457643,0.035224,27,16199
542,54,0,8.424589,0.033054,26,16225
543,54,0,8.387204,0.037386,32,16257
544,54,0,8.347061,0.040143,37,16294
545,54,0,8.313937,0.033124,28,16322
546,54,0,8.280382,0.033555,27,16349
547,54,0,8.243927,0.036456,31,16380
548,54,0,8.207876,0.036051,30,16410
549,54,0,8.174003,0.033873,29,16439
550,54,0,8.139116,0.034887,29,16468
551,54,0,8.105032,0.034084,29,16497
552,54,0,8.066691,0.038341,36,16533
553,54,0,8.029621,0.03707,32,16565
554,54,0,8.000361,0.029259,24,16589
555,54,0,7.967984,0.032377,27,16616
556,54,0,7.933548,0.034436,29,16645
557,54,0,7.90227,0.031278,28,16673
558,54,0,7.870359,0.031911,29,16702
559,54,0,7.835269,0.035089,30,16732
560,54,0,7.800586,0.034683,28,16760
561,54,0,7.767287,0.033299,26,16786
562,54,0,7.735199,0.032088,26,16812
563,54,0,7.699544,0.035655,34,16846
564,54,0,7.6672,0.032344,26,16872
565,54,0,7.639593,0.027607,25,16897
566,54,0,7.609707,0.029887,25,16922
567,54,0,7.574568,0.035139,29,16951
568,54,0,7.541355,0.033213,30,16981
569,54,0,7.505062,0.036292,31,17012
570,54,0,7.474384,0.030678,26,17038
571,54,0,7.444762,0.029622,27,17065
572,54,0,7.416311,0.028451,25,17090
573,54,0,7.385752,0.030558,28,17118
574,54,0,7.349421,0.036331,31,17149
575,54,0,7.317063,0.032359,31,17180
576,54,0,7.282259,0.034803,28,17208
577,54,0,7.247651,0.034608,28,17236
578,54,0,7.217435,0.030216,28,17264
579,54,0,7.184832,0.032603,27,17291
580,54,0,7.149987,0.034845,29,17320
581,54,0,7.117213,0.032774,27,17347
582,54,0,7.08064,0.036572,34,17381
583,54,0,7.045872,0.034768,34,17415
584,54,0,7.010334,0.035537,30,17445
585,54,0,6.971532,0.038803,33,17478
586,54,0,6.942573,0.028958,26,17504
587,54,0,6.905642,0.036931,28,17532
588,54,0,6.875493,0.030149,23,17555
589,54,0,6.845105,0.030388,28,17583
590,54,0,6.814165,0.03094,24,17607
591,54,0,6.78478,0.029385,26,17633
592,54,0,6.749764,0.035015,29,17662
593,54,0,6.71872,0.031045,29,17691
594,54,0,6.678487,0.040233,36,17727
595,54,0,6.639892,0.038594,34,17761
596,54,0,6.605806,0.034087,29,17790
597,54,0,6.574075,0.03173,25,17815
598,54,0,6.537874,0.036201,32,17847
599,54,0,6.506058,0.031817,28,17875
600,54,0,6.473763,0.032295,27,17902
601,54,0,6.435322,0.03844,34,17936
602,54,0,6.396496,0.038826,34,17970
603,54,0,6.361194,0.035302,31,18001
604,54,0,6.328721,0.032472,27,18028
605,54,0,6.298782,0.029939,27,18055
606,54,0,6.263265,0.035518,32,18087
607,54,0,6.225187,0.038077,33,18120
608,54,0,6.191744,0.033443,31,18151
609,54,0,6.161395,0.030349,22,18173
610,54,0,6.132707,0.028688,26,18199
611,54,0,6.093936,0.03877,33,18232
612,54,0,6.061256,0.03268,29,18261
613,54,0,6.021851,0.039405,36,18297
614,54,0,5.985165,0.036686,31,18328
615,54,0,5.949395,0.03577,29,18357
616,54,0,5.913515,0.03588,30,18387
617,54,0,5.877508,0.036006,31,18418
618,54,0,5.847181,0.030328,28,18446
619,54,0,5.813958,0.033223,31,18477
620,54,0,5.780075,0.033883,31,18508
621,54,0,5.745137,0.034938,30,18538
622,54,0,5.707653,0.037485,37,18575
623,54,0,5.665479,0.042174,39,18614
624,54,0,5.632762,0.032717,31,18645
625,54,0,5.59675,0.036012,33,18678
626,54,0,5.562927,0.033823,28,18706
627,54,0,5.528237,0.03469,31,18737
628,54,0,5.497588,0.030649,28,18765
629,54,0,5.456954,0.040634,34,18799
630,54,0,5.42499,0.031964,26,18825
631,54,0,5.384803,0.040187,36,18861
632,54,0,5.349426,0.035378,33,18894
633,54,0,5.318762,0.030664,25,18919
634,54,0,5.28949,0.029272,27,18946
635,54,0,5.257393,0.032097,31,18977
636,54,0,5.224668,0.032725,31,19008
637,54,0,5.186519,0.038149,33,19041
638,54,0,5.149799,0.03672,33,19074
639,54,0,5.114851,0.034948,31,19105
640,54,0,5.078305,0.036547,31,19136
641,54,0,5.043774,0.034531,34,19170
642,54,0,5.001828,0.041946,38,19208
643,54,0,4.965629,0.036199,32,19240
644,54,0,4.93491,0.03072,24,19264
645,54,0,4.903187,0.031723,30,19294
646,54,0,4.862521,0.040665,37,19331
647,54,0,4.829825,0.032696,25,19356
648,54,0,4.797138,0.032687,31,19387
649,54,0,4.764438,0.0327,32,19419
650,54,0,4.731376,0.033062,27,19446
651,54,0,4.697763,0.033613,31,19477
652,54,0,4.668106,0.029657,26,19503
653,54,0,4.634698,0.033408,26,19529
654,54,0,4.59901,0.035689,31,19560
655,54,0,4.56512,0.033889,27,19587
656,54,0,4.530451,0.034669,28,19615
657,54,0,4.497317,0.033134,30,19645
658,54,0,4.464808,0.032509,29,19674
659,54,0,4.429798,0.035009,30,19704
660,54,0,4.393181,0.036618,31,19735
661,54,0,4.357556,0.035625,32,19767
662,54,0,4.323301,0.034255,33,19800
663,54,0,4.285366,0.037935,33,19833
664,54,0,4.246199,0.039167,36,19869
665,54,0,4.210096,0.036103,33,19902
666,54,0,4.176985,0.033111,30,19932
