round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
460,54,0,17.843691,0.017676,28,13763
461,54,0,17.824279,0.019412,29,13792
462,54,0,17.806055,0.018224,30,13822
463,54,0,17.786532,0.019523,29,13851
464,54,0,17.768976,0.017556,29,13880
465,54,0,17.751733,0.017243,23,13903
466,54,0,17.731018,0.020715,29,13932
467,54,0,17.70957,0.021448,33,13965
468,54,0,17.687595,0.021975,31,13996
469,54,0,17.667087,0.020508,30,14026
470,54,0,17.649291,0.017796,28,14054
471,54,0,17.623568,0.025723,40,14094
472,54,0,17.604373,0.019194,28,14122
473,54,0,17.584509,0.019864,34,14156
474,54,0,17.562198,0.022311,34,14190
475,54,0,17.543322,0.018876,29,14219
476,54,0,17.524553,0.018769,28,14247
477,54,0,17.503511,0.021042,28,14275
478,54,0,17.485237,0.018274,30,14305
479,54,0,17.467778,0.017459,26,14331
480,54,0,17.450237,0.017541,29,14360
481,54,0,17.430742,0.019495,28,14388
482,54,0,17.412325,0.018417,23,14411
483,54,0,17.394503,0.017822,29,14440
484,54,0,17.371276,0.023228,33,14473
485,54,0,17.348982,0.022294,32,14505
486,54,0,17.325821,0.02316,34,14539
487,54,0,17.304235,0.021586,31,14570
488,54,0,17.286798,0.017437,28,14598
489,54,0,17.266629,0.020169,34,14632
490,54,0,17.248151,0.018478,31,14663
491,54,0,17.230512,0.017638,29,14692
492,54,0,17.212474,0.018038,30,14722
493,54,0,17.191497,0.020977,28,14750
494,54,0,17.170594,0.020902,33,14783
495,54,0,17.150115,0.02048,28,14811
496,54,0,17.126726,0.023388,33,14844
497,54,0,17.105537,0.021189,34,14878
498,54,0,17.087291,0.018246,30,14908
499,54,0,17.067435,0.019856,34,14942
500,54,0,17.045775,0.02166,31,14973
501,54,0,17.024975,0.0208,30,15003
502,54,0,17.006693,0.018282,29,15032
503,54,0,16.988537,0.018155,29,15061
504,54,0,16.968175,0.020362,30,15091
505,54,0,16.949207,0.018968,32,15123
506,54,0,16.929761,0.019445,33,15156
507,54,0,16.905075,0.024687,36,15192
508,54,0,16.885009,0.020065,34,15226
509,54,0,16.86067,0.02434,36,15262
510,54,0,16.839878,0.020792,35,15297
511,54,0,16.820235,0.019642,33,15330
512,54,0,16.801522,0.018714,31,15361
513,54,0,16.777742,0.02378,34,15395
514,54,0,16.7551,0.022642,36,15431
515,54,0,16.732273,0.022827,32,15463
516,54,0,16.714847,0.017426,26,15489
517,54,0,16.696777,0.01807,30,15519
518,54,0,16.678885,0.017892,29,15548
519,54,0,16.657259,0.021626,31,15579
520,54,0,16.637156,0.020104,34,15613
521,54,0,16.617754,0.019401,31,15644
522,54,0,16.599527,0.018227,29,15673
523,54,0,16.57804,0.021488,31,15704
524,54,0,16.56091,0.01713,24,15728
525,54,0,16.545124,0.015786,25,15753
526,54,0,16.527331,0.017793,28,15781
527,54,0,16.506917,0.020413,28,15809
528,54,0,16.487699,0.019218,24,15833
529,54,0,16.469898,0.017801,28,15861
530,54,0,16.452726,0.017172,27,15888
531,54,0,16.435001,0.017725,26,15914
532,54,0,16.416237,0.018764,28,15942
533,54,0,16.396479,0.019758,31,15973
534,54,0,16.375483,0.020996,31,16004
535,54,0,16.356274,0.019209,28,16032
536,54,0,16.337269,0.019005,31,16063
537,54,0,16.320749,0.01652,26,16089
538,54,0,16.303654,0.017095,27,16116
539,54,0,16.287021,0.016633,27,16143
540,54,0,16.269438,0.017583,29,16172
541,54,0,16.248466,0.020972,27,16199
542,54,0,16.230594,0.017872,26,16225
543,54,0,16.207761,0.022833,32,16257
544,54,0,16.185932,0.021829,37,16294
545,54,0,16.168135,0.017797,28,16322
546,54,0,16.148386,0.019748,27,16349
547,54,0,16.128245,0.020142,31,16380
548,54,0,16.106837,0.021407,30,16410
549,54,0,16.089016,0.017821,29,16439
550,54,0,16.069356,0.01966,29,16468
551,54,0,16.048405,0.020951,29,16497
552,54,0,16.027196,0.021209,36,16533
553,54,0,16.005754,0.021441,32,16565
554,54,0,15.986928,0.018826,24,16589
555,54,0,15.970295,0.016633,27,16616
556,54,0,15.948916,0.021379,29,16645
557,54,0,15.928844,0.020072,28,16673
558,54,0,15.910415,0.018429,29,16702
559,54,0,15.892222,0.018193,30,16732
560,54,0,15.875073,0.017149,28,16760
561,54,0,15.858429,0.016644,26,16786
562,54,0,15.841567,0.016863,26,16812
563,54,0,15.82077,0.020797,34,16846
564,54,0,15.80127,0.0195,26,16872
565,54,0,15.783111,0.018159,25,16897
566,54,0,15.766886,0.016225,25,16922
567,54,0,15.748672,0.018214,29,16951
568,54,0,15.728764,0.019908,30,16981
569,54,0,15.708637,0.020127,31,17012
570,54,0,15.689297,0.019339,26,17038
571,54,0,15.669099,0.020198,27,17065
572,54,0,15.653017,0.016082,25,17090
573,54,0,15.634199,0.018818,28,17118
574,54,0,15.612187,0.022012,31,17149
575,54,0,15.592731,0.019456,31,17180
576,54,0,15.575395,0.017336,28,17208
577,54,0,15.554752,0.020643,28,17236
578,54,0,15.5374,0.017352,28,17264
579,54,0,15.520572,0.016828,27,17291
580,54,0,15.502918,0.017654,29,17320
581,54,0,15.486305,0.016613,27,17347
582,54,0,15.462919,0.023386,34,17381
583,54,0,15.439337,0.023581,34,17415
584,54,0,15.421067,0.01827,30,17445
585,54,0,15.398864,0.022203,33,17478
586,54,0,15.378736,0.020128,26,17504
587,54,0,15.361231,0.017505,28,17532
588,54,0,15.344465,0.016766,23,17555
589,54,0,15.323515,0.02095,28,17583
590,54,0,15.306973,0.016542,24,17607
591,54,0,15.288927,0.018046,26,17633
592,54,0,15.267531,0.021397,29,17662
593,54,0,15.249992,0.017538,29,17691
594,54,0,15.226785,0.023207,36,17727
595,54,0,15.203304,0.023481,34,17761
596,54,0,15.184779,0.018525,29,17790
597,54,0,15.16538,0.019399,25,17815
598,54,0,15.146112,0.019268,32,17847
599,54,0,15.128491,0.017621,28,17875
600,54,0,15.110578,0.017913,27,17902
601,54,0,15.090492,0.020086,34,17936
602,54,0,15.068195,0.022297,34,17970
603,54,0,15.049213,0.018982,31,18001
604,54,0,15.032031,0.017181,27,18028
605,54,0,15.014895,0.017136,27,18055
606,54,0,14.995407,0.019488,32,18087
607,54,0,14.97544,0.019967,33,18120
608,54,0,14.956476,0.018964,31,18151
609,54,0,14.94145,0.015026,22,18173
610,54,0,14.924772,0.016678,26,18199
611,54,0,14.905399,0.019373,33,18232
612,54,0,14.884879,0.02052,29,18261
613,54,0,14.859499,0.02538,36,18297
614,54,0,14.839785,0.019714,31,18328
615,54,0,14.818288,0.021497,29,18357
616,54,0,14.799601,0.018687,30,18387
617,54,0,14.781125,0.018476,31,18418
618,54,0,14.761067,0.020058,28,18446
619,54,0,14.741084,0.019983,31,18477
620,54,0,14.722546,0.018538,31,18508
621,54,0,14.704183,0.018363,30,18538
622,54,0,14.682634,0.02155,37,18575
623,54,0,14.659217,0.023416,39,18614
624,54,0,14.637769,0.021448,31,18645
625,54,0,14.618066,0.019703,33,18678
626,54,0,14.600281,0.017785,28,18706
627,54,0,14.5787,0.021582,31,18737
628,54,0,14.560878,0.017822,28,18765
629,54,0,14.540145,0.020732,34,18799
630,54,0,14.520152,0.019994,26,18825
631,54,0,14.499426,0.020725,36,18861
632,54,0,14.476684,0.022743,33,18894
633,54,0,14.459307,0.017377,25,18919
634,54,0,14.442661,0.016646,27,18946
635,54,0,14.42372,0.018941,31,18977
636,54,0,14.401305,0.022415,31,19008
637,54,0,14.381391,0.019914,33,19041
638,54,0,14.360364,0.021027,33,19074
639,54,0,14.339369,0.020995,31,19105
640,54,0,14.317276,0.022093,31,19136
641,54,0,14.297074,0.020202,34,19170
642,54,0,14.272426,0.024648,38,19208
643,54,0,14.250471,0.021956,32,19240
644,54,0,14.233951,0.016519,24,19264
645,54,0,14.215377,0.018574,30,19294
646,54,0,14.194147,0.02123,37,19331
647,54,0,14.177971,0.016176,25,19356
648,54,0,14.158201,0.01977,31,19387
649,54,0,14.1391,0.019101,32,19419
650,54,0,14.118969,0.020131,27,19446
651,54,0,14.097517,0.021452,31,19477
652,54,0,14.078032,0.019485,26,19503
653,54,0,14.057957,0.020075,26,19529
654,54,0,14.036723,0.021234,31,19560
655,54,0,14.01816,0.018563,27,19587
656,54,0,14.000803,0.017358,28,19615
657,54,0,13.979972,0.02083,30,19645
